month,loan_count,total_upb,weighted_avg_rate,weighted_avg_ltv,weighted_avg_dti,weighted_avg_credit_score,cpr,smm,pmms30,pmms30_1m_lag,pmms30_2m_lag,time_index,month_sin,month_cos,smm3,cpr3,cohort_loan_count,cohort_total_upb,cohort_cpr,cohort_cpr3,bcpr3,cpr_1m_lag,cpr_3m_lag,cpr_6m_avg,cpr3_1m_lag,cpr3_3m_lag,cpr3_6m_avg,bcpr3_1m_lag,bcpr3_3m_lag,bcpr3_6m_avg,smm_1m_lag,smm_2m_lag,pmms30_trend,refi_incentive,rate_volatility
2024-12-01T00:00:00.000,323845,114860188581.21,0.06683667603976592,0.7990711207904837,0.3968246589632218,753.5550440939621,0.11354698227208326,0.009993657554345482,0.06715000000000133,0.06805000000000232,0.06428000000000958,38,-2.4492935982947064e-16,1,0.015248991153690784,0.16839476834458134,2746739,888895506932.69,0.0995866399167189,0.14350472571750905,117.34440625744176,0.11908086597107082,0.135969314397399,0.13857123611471206,0.17549894919378417,0.10348539222453312,0.12040577075956371,116.63578241836967,102.74309564522552,105.83694254640912,0.010510165314481056,0.025243150592245814,0.06532000000000175,-0.0003133239602354093,0.0009000000000009833
2025-01-01T00:00:00.000,329030,117273963900.36,0.06668534926779637,0.7986943003644398,0.3967149534879445,753.9339453676042,0.08254161011707084,0.007153296812432729,0.06957999999998361,0.0671500000000012,0.06805000000000215,39,0.49999999999999994,0.8660254037844387,0.00921903989375309,0.10518794651546615,2778359,903611396341.28,0.08407724753714363,0.10121582384368921,103.92440877417665,0.11354698227208326,0.26420717798374427,0.14540569157125274,0.16839476834458134,0.1677671532317455,0.13931510472691833,117.34440625744176,117.13597892743996,110.13729873443592,0.009993657554345482,0.010510165314481056,0.06726499999999956,-0.00289465073218724,0.0024299999999824184
2025-02-01T00:00:00.000,323801,115874842515.13,0.06671644450995357,0.7976655354224539,0.3966888460491059,754.0776713946844,0.07502944413219947,0.006478372063348535,0.06843000000000285,0.06957999999998378,0.0671500000000017,40,0.8660254037844386,0.5000000000000001,0.007875108810042252,0.09051372781113898,2772213,906484388476.74,0.0749143441762834,0.08624486702128098,104.94969838472201,0.08254161011707084,0.11908086597107082,0.14306919014827363,0.10518794651546615,0.17549894919378417,0.14406684190202207,103.92440877417665,116.63578241836967,111.55673440453072,0.007153296812432729,0.009993657554345482,0.06830249999999777,-0.0017135554900492844,0.0011499999999809302
2025-03-01T00:00:00.000,322309,115822692426.8,0.06680589711667728,0.7959539046564965,0.3965012508503469,754.4762126046177,0.11548328455817658,0.010174046262969867,0.06650000000001041,0.06843000000000257,0.06957999999998381,41,1,6.123233995736766e-17,0.00793523837958371,0.09117496060116326,2785842,913075449220.5,0.11223833370958702,0.09053784949541954,100.70369586785463,0.07502944413219947,0.11354698227208326,0.13088121609523373,0.09051372781113898,0.16839476834458134,0.14147250901934322,104.94969838472201,117.34440625744176,111.99805495243,0.006478372063348535,0.007153296812432729,0.06791499999999956,0.00030589711666687003,0.0019299999999921602
2025-04-01T00:00:00.000,319597,114914563831.17,0.06692057720850805,0.7954968321840061,0.3965725027747531,754.6040425559219,0.14501772379064815,0.012971349051476037,0.06724999999998782,0.06650000000001033,0.06843000000000224,42,0.8660254037844387,-0.4999999999999998,0.009874589125931477,0.11226676726542573,2776426,911430957157.72,0.13872068806557825,0.10897550608541073,103.02018434989917,0.11548328455817658,0.08254161011707084,0.1011364374101202,0.09117496060116326,0.10518794651546615,0.12615407049322677,100.70369586785463,103.92440877417665,108.71159834051295,0.010174046262969867,0.006478372063348535,0.06793999999999617,-0.0003294227914797665,0.0007499999999774909
